2022-11-19 17:41:41,477 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:41:41.477102
2022-11-19 17:41:42,427 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:41:42.302707', 'startedAt': '2022-11-19T09:41:41.444114', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5871086120605}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:41:42,428 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:41:42,428 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:41:42,428 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:41:42,429 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:41:42,487 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:41:42,487 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:41:42,488 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:41:42,494 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:42,496 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:42,760 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:41:43,108 INFO    Thread-465:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174141-29cvvriy\files\wandb-metadata.json
2022-11-19 17:41:43,111 INFO    Thread-465:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174141-29cvvriy\files\requirements.txt
2022-11-19 17:41:43,112 INFO    Thread-465:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174141-29cvvriy\files\wandb-summary.json
2022-11-19 17:41:43,113 INFO    Thread-465:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174141-29cvvriy\files\output.log
2022-11-19 17:41:43,259 INFO    Thread-470:368 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpsan9vkkewandb\3fyep2b6-wandb-metadata.json
2022-11-19 17:41:43,528 INFO    Thread-353:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174112-bs7x7vvd\files\config.yaml
2022-11-19 17:41:44,043 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:44,121 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:44,122 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:44,355 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:45,012 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:45,134 INFO    Thread-465:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174141-29cvvriy\files\output.log
2022-11-19 17:41:45,674 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:45,675 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:47,567 INFO    Thread-369:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174116-j6zz1tbs\files\config.yaml
2022-11-19 17:41:48,017 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:48,018 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:48,120 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:48,386 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:48,644 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:48,645 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:48,934 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:49,785 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:49,786 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:51,641 INFO    Thread-385:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174120-3sxh8cvl\files\config.yaml
2022-11-19 17:41:52,002 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:52,002 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:52,003 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:52,222 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:53,169 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:53,831 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:53,831 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:54,222 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:56,023 INFO    Thread-401:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174124-1aru0cex\files\config.yaml
2022-11-19 17:41:56,243 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:56,479 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:41:56,480 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:41:57,955 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: partial_history
2022-11-19 17:41:57,956 DEBUG   SenderThread:368 [sender.py:send():303] send: history
2022-11-19 17:41:57,981 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:41:57,983 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:41:58,140 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:41:58,443 INFO    Thread-17 :368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173843-10losqiu\files\wandb-summary.json
2022-11-19 17:41:59,464 INFO    Thread-17 :368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173843-10losqiu\files\output.log
2022-11-19 17:42:00,905 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:01,487 INFO    Thread-417:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174129-2x3s55m3\files\config.yaml
2022-11-19 17:42:01,913 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:01,927 DEBUG   SystemMonitor:368 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-19 17:42:01,928 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:02,183 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:42:02.182856
2022-11-19 17:42:02,197 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:42:02,198 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: status
2022-11-19 17:42:02,214 DEBUG   SenderThread:368 [sender.py:send():303] send: header
2022-11-19 17:42:02,214 INFO    WriterThread:368 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\run-2m3p3mcc.wandb
2022-11-19 17:42:02,234 DEBUG   SenderThread:368 [sender.py:send():303] send: run
2022-11-19 17:42:02,832 INFO    SenderThread:368 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files
2022-11-19 17:42:02,832 INFO    SenderThread:368 [sender.py:_start_run_threads():931] run started: 2m3p3mcc with start time 1668850922.188851
2022-11-19 17:42:02,833 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:42:02,834 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:42:02,837 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:42:02,838 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:42:02,889 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:42:02,903 DEBUG   HandlerThread:368 [system_info.py:__init__():31] System info init
2022-11-19 17:42:02,904 DEBUG   HandlerThread:368 [system_info.py:__init__():46] System info init done
2022-11-19 17:42:02,904 INFO    HandlerThread:368 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:42:02,905 INFO    SystemMonitor:368 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:42:02,905 INFO    HandlerThread:368 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:42:02,920 INFO    SystemMonitor:368 [interfaces.py:start():168] Started cpu
2022-11-19 17:42:02,921 INFO    SystemMonitor:368 [interfaces.py:start():168] Started disk
2022-11-19 17:42:02,922 INFO    SystemMonitor:368 [interfaces.py:start():168] Started gpu
2022-11-19 17:42:02,935 DEBUG   HandlerThread:368 [system_info.py:probe():195] Probing system
2022-11-19 17:42:02,935 INFO    SystemMonitor:368 [interfaces.py:start():168] Started memory
2022-11-19 17:42:02,951 INFO    SystemMonitor:368 [interfaces.py:start():168] Started network
2022-11-19 17:42:02,954 DEBUG   HandlerThread:368 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:42:03,039 DEBUG   HandlerThread:368 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:42:03,040 DEBUG   HandlerThread:368 [system_info.py:probe():241] Probing system done
2022-11-19 17:42:03,040 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:42:02.937940', 'startedAt': '2022-11-19T09:42:02.135662', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 640.5878829956055}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:42:03,041 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:42:03,042 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:42:03,042 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:42:03,043 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:42:03,044 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:42:03,045 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:42:03,046 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:42:03,051 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:42:03,052 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:42:03,339 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:42:03,907 INFO    Thread-481:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files\output.log
2022-11-19 17:42:03,935 INFO    Thread-486:368 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmp1iqwl6hpwandb\1xq81rct-wandb-metadata.json
2022-11-19 17:42:03,935 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:42:03,937 INFO    Thread-481:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files\requirements.txt
2022-11-19 17:42:03,948 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:42:03,953 INFO    Thread-481:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files\wandb-summary.json
2022-11-19 17:42:03,955 INFO    Thread-481:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files\wandb-metadata.json
2022-11-19 17:42:04,604 INFO    Thread-433:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174133-2j2omfjg\files\config.yaml
2022-11-19 17:42:05,854 DEBUG   SystemMonitor:368 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-19 17:42:05,855 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:05,959 INFO    Thread-481:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174202-2m3p3mcc\files\output.log
2022-11-19 17:42:06,105 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:42:06.105947
2022-11-19 17:42:06,107 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:42:06,108 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: status
2022-11-19 17:42:06,111 DEBUG   SenderThread:368 [sender.py:send():303] send: header
2022-11-19 17:42:06,111 INFO    WriterThread:368 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174206-r1k2jo48\run-r1k2jo48.wandb
2022-11-19 17:42:06,142 DEBUG   SenderThread:368 [sender.py:send():303] send: run
2022-11-19 17:42:06,169 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:06,346 DEBUG   SenderThread:368 [sender.py:send():303] send: stats
2022-11-19 17:42:06,680 INFO    SenderThread:368 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174206-r1k2jo48\files
2022-11-19 17:42:06,681 INFO    SenderThread:368 [sender.py:_start_run_threads():931] run started: r1k2jo48 with start time 1668850926.086944
2022-11-19 17:42:06,682 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:42:06,683 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:42:06,685 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:42:06,686 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:42:06,780 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:42:06,794 DEBUG   HandlerThread:368 [system_info.py:__init__():31] System info init
2022-11-19 17:42:06,795 DEBUG   HandlerThread:368 [system_info.py:__init__():46] System info init done
2022-11-19 17:42:06,796 INFO    HandlerThread:368 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:42:06,796 INFO    SystemMonitor:368 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:42:06,796 INFO    HandlerThread:368 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:42:06,803 INFO    SystemMonitor:368 [interfaces.py:start():168] Started cpu
2022-11-19 17:42:06,804 INFO    SystemMonitor:368 [interfaces.py:start():168] Started disk
2022-11-19 17:42:06,805 INFO    SystemMonitor:368 [interfaces.py:start():168] Started gpu
2022-11-19 17:42:06,817 DEBUG   HandlerThread:368 [system_info.py:probe():195] Probing system
2022-11-19 17:42:06,817 INFO    SystemMonitor:368 [interfaces.py:start():168] Started memory
2022-11-19 17:42:06,832 INFO    SystemMonitor:368 [interfaces.py:start():168] Started network
2022-11-19 17:42:06,835 DEBUG   HandlerThread:368 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:42:06,907 DEBUG   HandlerThread:368 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:42:06,908 DEBUG   HandlerThread:368 [system_info.py:probe():241] Probing system done
2022-11-19 17:42:06,908 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:42:06.819520', 'startedAt': '2022-11-19T09:42:06.074947', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 640.5879516601562}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:42:06,909 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:42:06,910 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:42:06,910 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:42:06,911 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:42:06,952 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:42:06,953 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:42:06,954 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:42:06,968 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:42:06,969 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:42:07,328 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:42:07,782 INFO    Thread-497:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174206-r1k2jo48\files\output.log
2022-11-19 17:42:07,783 INFO    Thread-497:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_174206-r1k2jo48\files\wandb-metadata.json
