2022-11-19 17:39:05,211 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:39:05.210590
2022-11-19 17:39:06,354 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:39:06.250884', 'startedAt': '2022-11-19T09:39:05.196273', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 645.1433715820312}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:39:06,354 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:39:06,354 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:39:06,354 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:39:06,355 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:39:06,356 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:39:06,356 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:39:06,357 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:39:06,362 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:06,362 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:06,618 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:39:07,059 INFO    Thread-81 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173905-1v85fz38\files\requirements.txt
2022-11-19 17:39:07,060 INFO    Thread-81 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173905-1v85fz38\files\wandb-metadata.json
2022-11-19 17:39:07,060 INFO    Thread-81 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173905-1v85fz38\files\output.log
2022-11-19 17:39:07,060 INFO    Thread-81 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173905-1v85fz38\files\wandb-summary.json
2022-11-19 17:39:07,108 INFO    Thread-86 :368 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmph8j6chznwandb\2xbohnsk-wandb-metadata.json
2022-11-19 17:39:09,104 INFO    Thread-81 :368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173905-1v85fz38\files\output.log
2022-11-19 17:39:09,509 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:09,510 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:09,517 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:39:09.516411
2022-11-19 17:39:09,519 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:39:09,520 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: status
2022-11-19 17:39:09,522 DEBUG   SenderThread:368 [sender.py:send():303] send: header
2022-11-19 17:39:09,522 INFO    WriterThread:368 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\run-2jk1xhfo.wandb
2022-11-19 17:39:09,569 DEBUG   SenderThread:368 [sender.py:send():303] send: run
2022-11-19 17:39:10,107 INFO    SenderThread:368 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files
2022-11-19 17:39:10,107 INFO    SenderThread:368 [sender.py:_start_run_threads():931] run started: 2jk1xhfo with start time 1668850749.520415
2022-11-19 17:39:10,108 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:39:10,109 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:39:10,112 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:39:10,112 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:39:10,167 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:39:10,182 DEBUG   HandlerThread:368 [system_info.py:__init__():31] System info init
2022-11-19 17:39:10,182 DEBUG   HandlerThread:368 [system_info.py:__init__():46] System info init done
2022-11-19 17:39:10,183 INFO    HandlerThread:368 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:39:10,183 INFO    SystemMonitor:368 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:39:10,183 INFO    HandlerThread:368 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:39:10,188 INFO    SystemMonitor:368 [interfaces.py:start():168] Started cpu
2022-11-19 17:39:10,188 INFO    SystemMonitor:368 [interfaces.py:start():168] Started disk
2022-11-19 17:39:10,189 INFO    SystemMonitor:368 [interfaces.py:start():168] Started gpu
2022-11-19 17:39:10,200 DEBUG   HandlerThread:368 [system_info.py:probe():195] Probing system
2022-11-19 17:39:10,200 INFO    SystemMonitor:368 [interfaces.py:start():168] Started memory
2022-11-19 17:39:10,214 INFO    SystemMonitor:368 [interfaces.py:start():168] Started network
2022-11-19 17:39:10,229 DEBUG   HandlerThread:368 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:39:10,315 DEBUG   HandlerThread:368 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:39:10,315 DEBUG   HandlerThread:368 [system_info.py:probe():241] Probing system done
2022-11-19 17:39:10,315 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:39:10.200319', 'startedAt': '2022-11-19T09:39:09.501416', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5808143615723}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:39:10,316 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:39:10,316 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:39:10,316 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:39:10,317 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:39:10,318 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:39:10,318 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:39:10,319 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:39:10,324 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:10,324 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:10,627 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:39:11,121 INFO    Thread-97 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files\output.log
2022-11-19 17:39:11,122 INFO    Thread-97 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files\wandb-summary.json
2022-11-19 17:39:11,122 INFO    Thread-97 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files\requirements.txt
2022-11-19 17:39:11,122 INFO    Thread-97 :368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files\wandb-metadata.json
2022-11-19 17:39:11,182 INFO    Thread-102:368 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmp617o_ko2wandb\ux217y79-wandb-metadata.json
2022-11-19 17:39:13,145 INFO    Thread-97 :368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173909-2jk1xhfo\files\output.log
2022-11-19 17:39:13,308 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:39:13.307342
2022-11-19 17:39:13,310 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:39:13,312 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: status
2022-11-19 17:39:13,315 DEBUG   SenderThread:368 [sender.py:send():303] send: header
2022-11-19 17:39:13,315 INFO    WriterThread:368 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\run-yeyjcwh3.wandb
2022-11-19 17:39:13,362 DEBUG   SenderThread:368 [sender.py:send():303] send: run
2022-11-19 17:39:13,485 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:13,486 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:13,889 INFO    SenderThread:368 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files
2022-11-19 17:39:13,889 INFO    SenderThread:368 [sender.py:_start_run_threads():931] run started: yeyjcwh3 with start time 1668850753.311344
2022-11-19 17:39:13,889 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:39:13,890 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:39:13,894 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:39:13,894 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:39:13,945 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:39:13,958 DEBUG   HandlerThread:368 [system_info.py:__init__():31] System info init
2022-11-19 17:39:13,959 DEBUG   HandlerThread:368 [system_info.py:__init__():46] System info init done
2022-11-19 17:39:13,959 INFO    HandlerThread:368 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:39:13,959 INFO    SystemMonitor:368 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:39:13,959 INFO    HandlerThread:368 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:39:13,964 INFO    SystemMonitor:368 [interfaces.py:start():168] Started cpu
2022-11-19 17:39:13,965 INFO    SystemMonitor:368 [interfaces.py:start():168] Started disk
2022-11-19 17:39:13,965 INFO    SystemMonitor:368 [interfaces.py:start():168] Started gpu
2022-11-19 17:39:13,986 INFO    SystemMonitor:368 [interfaces.py:start():168] Started memory
2022-11-19 17:39:13,990 DEBUG   HandlerThread:368 [system_info.py:probe():195] Probing system
2022-11-19 17:39:14,004 INFO    SystemMonitor:368 [interfaces.py:start():168] Started network
2022-11-19 17:39:14,005 DEBUG   HandlerThread:368 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:39:14,078 DEBUG   HandlerThread:368 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:39:14,079 DEBUG   HandlerThread:368 [system_info.py:probe():241] Probing system done
2022-11-19 17:39:14,079 DEBUG   HandlerThread:368 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T09:39:13.991891', 'startedAt': '2022-11-19T09:39:13.295342', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5809860229492}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 17:39:14,079 INFO    HandlerThread:368 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 17:39:14,079 INFO    HandlerThread:368 [system_monitor.py:probe():181] Publishing system info
2022-11-19 17:39:14,079 DEBUG   HandlerThread:368 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 17:39:14,080 DEBUG   HandlerThread:368 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 17:39:14,081 INFO    HandlerThread:368 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 17:39:14,082 DEBUG   SenderThread:368 [sender.py:send():303] send: files
2022-11-19 17:39:14,082 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 17:39:14,087 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:14,088 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:14,357 DEBUG   SenderThread:368 [sender.py:send():303] send: telemetry
2022-11-19 17:39:14,795 INFO    Thread-118:368 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpxon32nnfwandb\19gh23zj-wandb-metadata.json
2022-11-19 17:39:14,904 INFO    Thread-113:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files\output.log
2022-11-19 17:39:14,905 INFO    Thread-113:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files\wandb-metadata.json
2022-11-19 17:39:14,905 INFO    Thread-113:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files\requirements.txt
2022-11-19 17:39:14,905 INFO    Thread-113:368 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files\wandb-summary.json
2022-11-19 17:39:15,169 INFO    Thread-17 :368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173843-10losqiu\files\config.yaml
2022-11-19 17:39:15,610 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:15,610 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:16,921 INFO    Thread-113:368 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173913-yeyjcwh3\files\output.log
2022-11-19 17:39:17,200 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 17:39:17,201 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: stop_status
2022-11-19 17:39:17,294 INFO    StreamThr :368 [internal.py:wandb_internal():91] W&B internal server running at pid: 368, started at: 2022-11-19 17:39:17.277090
2022-11-19 17:39:17,296 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: status
2022-11-19 17:39:17,296 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: status
2022-11-19 17:39:17,298 DEBUG   SenderThread:368 [sender.py:send():303] send: header
2022-11-19 17:39:17,298 INFO    WriterThread:368 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173917-zee006s3\run-zee006s3.wandb
2022-11-19 17:39:17,337 DEBUG   SenderThread:368 [sender.py:send():303] send: run
2022-11-19 17:39:17,916 INFO    SenderThread:368 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_173917-zee006s3\files
2022-11-19 17:39:17,917 INFO    SenderThread:368 [sender.py:_start_run_threads():931] run started: zee006s3 with start time 1668850757.281086
2022-11-19 17:39:17,917 DEBUG   SenderThread:368 [sender.py:send():303] send: summary
2022-11-19 17:39:17,921 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 17:39:17,957 INFO    SenderThread:368 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 17:39:17,957 DEBUG   SenderThread:368 [sender.py:send_request():317] send_request: check_version
2022-11-19 17:39:18,032 DEBUG   HandlerThread:368 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 17:39:18,045 DEBUG   HandlerThread:368 [system_info.py:__init__():31] System info init
2022-11-19 17:39:18,058 DEBUG   HandlerThread:368 [system_info.py:__init__():46] System info init done
2022-11-19 17:39:18,058 INFO    HandlerThread:368 [system_monitor.py:start():150] Starting system monitor
2022-11-19 17:39:18,058 INFO    SystemMonitor:368 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 17:39:18,059 INFO    HandlerThread:368 [system_monitor.py:probe():168] Collecting system info
2022-11-19 17:39:18,064 INFO    SystemMonitor:368 [interfaces.py:start():168] Started cpu
2022-11-19 17:39:18,064 INFO    SystemMonitor:368 [interfaces.py:start():168] Started disk
2022-11-19 17:39:18,065 INFO    SystemMonitor:368 [interfaces.py:start():168] Started gpu
2022-11-19 17:39:18,076 DEBUG   HandlerThread:368 [system_info.py:probe():195] Probing system
2022-11-19 17:39:18,076 INFO    SystemMonitor:368 [interfaces.py:start():168] Started memory
2022-11-19 17:39:18,090 INFO    SystemMonitor:368 [interfaces.py:start():168] Started network
2022-11-19 17:39:18,092 DEBUG   HandlerThread:368 [system_info.py:_probe_git():180] Probing git
2022-11-19 17:39:18,167 DEBUG   HandlerThread:368 [system_info.py:_probe_git():188] Probing git done
2022-11-19 17:39:18,167 DEBUG   HandlerThread:368 [system_info.py:probe():241] Probing system done
