2022-11-19 15:52:11,919 INFO    StreamThr :31192 [internal.py:wandb_internal():91] W&B internal server running at pid: 31192, started at: 2022-11-19 15:52:11.918564
2022-11-19 15:52:12,705 INFO    HandlerThread:31192 [system_monitor.py:probe():181] Publishing system info
2022-11-19 15:52:12,705 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 15:52:12,706 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 15:52:12,707 INFO    HandlerThread:31192 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 15:52:12,708 DEBUG   SenderThread:31192 [sender.py:send():303] send: files
2022-11-19 15:52:12,709 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 15:52:12,716 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:12,717 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:12,994 DEBUG   SenderThread:31192 [sender.py:send():303] send: telemetry
2022-11-19 15:52:13,515 INFO    Thread-81 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155211-1um21uoa\files\output.log
2022-11-19 15:52:13,515 INFO    Thread-81 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155211-1um21uoa\files\wandb-summary.json
2022-11-19 15:52:13,516 INFO    Thread-81 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155211-1um21uoa\files\requirements.txt
2022-11-19 15:52:13,516 INFO    Thread-81 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155211-1um21uoa\files\wandb-metadata.json
2022-11-19 15:52:13,540 INFO    Thread-86 :31192 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpcwiztseiwandb\2bd587ed-wandb-metadata.json
2022-11-19 15:52:14,594 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:14,595 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:15,527 INFO    Thread-81 :31192 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155211-1um21uoa\files\output.log
2022-11-19 15:52:16,530 INFO    StreamThr :31192 [internal.py:wandb_internal():91] W&B internal server running at pid: 31192, started at: 2022-11-19 15:52:16.530920
2022-11-19 15:52:16,532 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: status
2022-11-19 15:52:16,533 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: status
2022-11-19 15:52:16,539 DEBUG   SenderThread:31192 [sender.py:send():303] send: header
2022-11-19 15:52:16,539 INFO    WriterThread:31192 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\run-2x0xw6r4.wandb
2022-11-19 15:52:16,586 DEBUG   SenderThread:31192 [sender.py:send():303] send: run
2022-11-19 15:52:16,726 INFO    Thread-17 :31192 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155145-bucmgfqf\files\config.yaml
2022-11-19 15:52:17,125 INFO    SenderThread:31192 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files
2022-11-19 15:52:17,126 INFO    SenderThread:31192 [sender.py:_start_run_threads():931] run started: 2x0xw6r4 with start time 1668844336.534917
2022-11-19 15:52:17,126 DEBUG   SenderThread:31192 [sender.py:send():303] send: summary
2022-11-19 15:52:17,126 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 15:52:17,131 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 15:52:17,131 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: check_version
2022-11-19 15:52:17,183 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 15:52:17,197 DEBUG   HandlerThread:31192 [system_info.py:__init__():31] System info init
2022-11-19 15:52:17,198 DEBUG   HandlerThread:31192 [system_info.py:__init__():46] System info init done
2022-11-19 15:52:17,198 INFO    HandlerThread:31192 [system_monitor.py:start():150] Starting system monitor
2022-11-19 15:52:17,199 INFO    SystemMonitor:31192 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 15:52:17,199 INFO    HandlerThread:31192 [system_monitor.py:probe():168] Collecting system info
2022-11-19 15:52:17,205 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started cpu
2022-11-19 15:52:17,206 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started disk
2022-11-19 15:52:17,206 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started gpu
2022-11-19 15:52:17,227 DEBUG   HandlerThread:31192 [system_info.py:probe():195] Probing system
2022-11-19 15:52:17,227 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started memory
2022-11-19 15:52:17,235 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started network
2022-11-19 15:52:17,252 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():180] Probing git
2022-11-19 15:52:17,261 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:17,262 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:17,337 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():188] Probing git done
2022-11-19 15:52:17,337 DEBUG   HandlerThread:31192 [system_info.py:probe():241] Probing system done
2022-11-19 15:52:17,337 DEBUG   HandlerThread:31192 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T07:52:17.228183', 'startedAt': '2022-11-19T07:52:16.518918', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5739555358887}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 15:52:17,338 INFO    HandlerThread:31192 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 15:52:17,338 INFO    HandlerThread:31192 [system_monitor.py:probe():181] Publishing system info
2022-11-19 15:52:17,338 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 15:52:17,339 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 15:52:17,339 INFO    HandlerThread:31192 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 15:52:17,340 DEBUG   SenderThread:31192 [sender.py:send():303] send: files
2022-11-19 15:52:17,341 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 15:52:17,347 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:17,347 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:17,628 DEBUG   SenderThread:31192 [sender.py:send():303] send: telemetry
2022-11-19 15:52:18,133 INFO    Thread-97 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files\wandb-metadata.json
2022-11-19 15:52:18,134 INFO    Thread-97 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files\output.log
2022-11-19 15:52:18,134 INFO    Thread-97 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files\requirements.txt
2022-11-19 15:52:18,135 INFO    Thread-97 :31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files\wandb-summary.json
2022-11-19 15:52:18,831 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:18,832 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:18,849 INFO    Thread-102:31192 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmp7dijjyt8wandb\145c55d6-wandb-metadata.json
2022-11-19 15:52:20,153 INFO    Thread-97 :31192 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155216-2x0xw6r4\files\output.log
2022-11-19 15:52:20,510 INFO    StreamThr :31192 [internal.py:wandb_internal():91] W&B internal server running at pid: 31192, started at: 2022-11-19 15:52:20.509129
2022-11-19 15:52:20,512 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: status
2022-11-19 15:52:20,513 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: status
2022-11-19 15:52:20,516 DEBUG   SenderThread:31192 [sender.py:send():303] send: header
2022-11-19 15:52:20,516 INFO    WriterThread:31192 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\run-17p9ukoh.wandb
2022-11-19 15:52:20,559 DEBUG   SenderThread:31192 [sender.py:send():303] send: run
2022-11-19 15:52:21,104 INFO    SenderThread:31192 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files
2022-11-19 15:52:21,104 INFO    SenderThread:31192 [sender.py:_start_run_threads():931] run started: 17p9ukoh with start time 1668844340.51313
2022-11-19 15:52:21,104 DEBUG   SenderThread:31192 [sender.py:send():303] send: summary
2022-11-19 15:52:21,105 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 15:52:21,108 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 15:52:21,108 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: check_version
2022-11-19 15:52:21,173 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 15:52:21,187 DEBUG   HandlerThread:31192 [system_info.py:__init__():31] System info init
2022-11-19 15:52:21,187 DEBUG   HandlerThread:31192 [system_info.py:__init__():46] System info init done
2022-11-19 15:52:21,187 INFO    HandlerThread:31192 [system_monitor.py:start():150] Starting system monitor
2022-11-19 15:52:21,187 INFO    SystemMonitor:31192 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 15:52:21,187 INFO    HandlerThread:31192 [system_monitor.py:probe():168] Collecting system info
2022-11-19 15:52:21,192 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started cpu
2022-11-19 15:52:21,193 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started disk
2022-11-19 15:52:21,194 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started gpu
2022-11-19 15:52:21,204 DEBUG   HandlerThread:31192 [system_info.py:probe():195] Probing system
2022-11-19 15:52:21,205 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started memory
2022-11-19 15:52:21,219 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started network
2022-11-19 15:52:21,220 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():180] Probing git
2022-11-19 15:52:21,298 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():188] Probing git done
2022-11-19 15:52:21,298 DEBUG   HandlerThread:31192 [system_info.py:probe():241] Probing system done
2022-11-19 15:52:21,298 DEBUG   HandlerThread:31192 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-19T07:52:21.205174', 'startedAt': '2022-11-19T07:52:20.498131', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\poop\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': '71a2d983511e6e7f58c957875113ce7d8e8ce414'}, 'email': '74093775+TXMi@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 650.5740852355957}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-19 15:52:21,299 INFO    HandlerThread:31192 [system_monitor.py:probe():178] Finished collecting system info
2022-11-19 15:52:21,299 INFO    HandlerThread:31192 [system_monitor.py:probe():181] Publishing system info
2022-11-19 15:52:21,299 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-19 15:52:21,299 DEBUG   HandlerThread:31192 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-19 15:52:21,301 INFO    HandlerThread:31192 [system_monitor.py:probe():183] Finished publishing system info
2022-11-19 15:52:21,301 DEBUG   SenderThread:31192 [sender.py:send():303] send: files
2022-11-19 15:52:21,302 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-19 15:52:21,308 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:21,308 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:21,618 DEBUG   SenderThread:31192 [sender.py:send():303] send: telemetry
2022-11-19 15:52:22,111 INFO    Thread-113:31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files\wandb-metadata.json
2022-11-19 15:52:22,112 INFO    Thread-113:31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files\output.log
2022-11-19 15:52:22,112 INFO    Thread-113:31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files\requirements.txt
2022-11-19 15:52:22,112 INFO    Thread-113:31192 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files\wandb-summary.json
2022-11-19 15:52:22,890 INFO    Thread-118:31192 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpf9yksvriwandb\2misu0b0-wandb-metadata.json
2022-11-19 15:52:23,149 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: stop_status
2022-11-19 15:52:23,150 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: stop_status
2022-11-19 15:52:24,123 INFO    Thread-113:31192 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155220-17p9ukoh\files\output.log
2022-11-19 15:52:24,762 INFO    StreamThr :31192 [internal.py:wandb_internal():91] W&B internal server running at pid: 31192, started at: 2022-11-19 15:52:24.761849
2022-11-19 15:52:24,763 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: status
2022-11-19 15:52:24,764 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: status
2022-11-19 15:52:24,767 DEBUG   SenderThread:31192 [sender.py:send():303] send: header
2022-11-19 15:52:24,767 INFO    WriterThread:31192 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155224-1x023smc\run-1x023smc.wandb
2022-11-19 15:52:24,812 DEBUG   SenderThread:31192 [sender.py:send():303] send: run
2022-11-19 15:52:25,373 INFO    SenderThread:31192 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221119_155224-1x023smc\files
2022-11-19 15:52:25,373 INFO    SenderThread:31192 [sender.py:_start_run_threads():931] run started: 1x023smc with start time 1668844344.76485
2022-11-19 15:52:25,373 DEBUG   SenderThread:31192 [sender.py:send():303] send: summary
2022-11-19 15:52:25,374 INFO    SenderThread:31192 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-19 15:52:25,378 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: check_version
2022-11-19 15:52:25,378 DEBUG   SenderThread:31192 [sender.py:send_request():317] send_request: check_version
2022-11-19 15:52:25,477 DEBUG   HandlerThread:31192 [handler.py:handle_request():139] handle_request: run_start
2022-11-19 15:52:25,490 DEBUG   HandlerThread:31192 [system_info.py:__init__():31] System info init
2022-11-19 15:52:25,490 DEBUG   HandlerThread:31192 [system_info.py:__init__():46] System info init done
2022-11-19 15:52:25,490 INFO    HandlerThread:31192 [system_monitor.py:start():150] Starting system monitor
2022-11-19 15:52:25,491 INFO    SystemMonitor:31192 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-19 15:52:25,491 INFO    HandlerThread:31192 [system_monitor.py:probe():168] Collecting system info
2022-11-19 15:52:25,495 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started cpu
2022-11-19 15:52:25,496 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started disk
2022-11-19 15:52:25,496 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started gpu
2022-11-19 15:52:25,507 DEBUG   HandlerThread:31192 [system_info.py:probe():195] Probing system
2022-11-19 15:52:25,508 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started memory
2022-11-19 15:52:25,515 INFO    SystemMonitor:31192 [interfaces.py:start():168] Started network
2022-11-19 15:52:25,535 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():180] Probing git
2022-11-19 15:52:25,612 DEBUG   HandlerThread:31192 [system_info.py:_probe_git():188] Probing git done
2022-11-19 15:52:25,612 DEBUG   HandlerThread:31192 [system_info.py:probe():241] Probing system done
