2022-11-21 03:51:46,121 INFO    StreamThr :5188 [internal.py:wandb_internal():91] W&B internal server running at pid: 5188, started at: 2022-11-21 03:51:46.120755
2022-11-21 03:51:46,993 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started disk
2022-11-21 03:51:46,993 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started gpu
2022-11-21 03:51:47,005 DEBUG   HandlerThread:5188 [system_info.py:probe():195] Probing system
2022-11-21 03:51:47,005 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started memory
2022-11-21 03:51:47,017 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started network
2022-11-21 03:51:47,019 DEBUG   HandlerThread:5188 [system_info.py:_probe_git():180] Probing git
2022-11-21 03:51:47,102 DEBUG   HandlerThread:5188 [system_info.py:_probe_git():188] Probing git done
2022-11-21 03:51:47,103 DEBUG   HandlerThread:5188 [system_info.py:probe():241] Probing system done
2022-11-21 03:51:47,104 DEBUG   HandlerThread:5188 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-20T19:51:47.006750', 'startedAt': '2022-11-20T19:51:46.104769', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\testing\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': 'b1a6090d07147150c39b2fd01382147706e11b60'}, 'email': '68848568+zhenxuan98@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 651.8899230957031}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-21 03:51:47,105 INFO    HandlerThread:5188 [system_monitor.py:probe():178] Finished collecting system info
2022-11-21 03:51:47,105 INFO    HandlerThread:5188 [system_monitor.py:probe():181] Publishing system info
2022-11-21 03:51:47,106 DEBUG   HandlerThread:5188 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-21 03:51:47,107 DEBUG   HandlerThread:5188 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-21 03:51:47,109 INFO    HandlerThread:5188 [system_monitor.py:probe():183] Finished publishing system info
2022-11-21 03:51:47,110 DEBUG   SenderThread:5188 [sender.py:send():303] send: files
2022-11-21 03:51:47,111 INFO    SenderThread:5188 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-21 03:51:47,117 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:51:47,117 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:51:47,410 INFO    Thread-433:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035116-23vad9qp\files\config.yaml
2022-11-21 03:51:47,412 DEBUG   SenderThread:5188 [sender.py:send():303] send: telemetry
2022-11-21 03:51:47,816 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:51:47,818 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:47,847 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:47,907 INFO    Thread-481:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\wandb-metadata.json
2022-11-21 03:51:47,908 INFO    Thread-481:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\requirements.txt
2022-11-21 03:51:47,909 INFO    Thread-481:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\wandb-summary.json
2022-11-21 03:51:47,909 INFO    Thread-481:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\output.log
2022-11-21 03:51:48,305 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:48,848 INFO    Thread-486:5188 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmpuknidlxjwandb\11mwiurk-wandb-metadata.json
2022-11-21 03:51:49,923 INFO    Thread-481:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\output.log
2022-11-21 03:51:50,436 INFO    StreamThr :5188 [internal.py:wandb_internal():91] W&B internal server running at pid: 5188, started at: 2022-11-21 03:51:50.435761
2022-11-21 03:51:50,444 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: status
2022-11-21 03:51:50,446 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: status
2022-11-21 03:51:50,448 DEBUG   SenderThread:5188 [sender.py:send():303] send: header
2022-11-21 03:51:50,448 INFO    WriterThread:5188 [datastore.py:open_for_write():75] open: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\run-12f5ar7a.wandb
2022-11-21 03:51:50,493 DEBUG   SenderThread:5188 [sender.py:send():303] send: run
2022-11-21 03:51:51,039 INFO    SenderThread:5188 [dir_watcher.py:__init__():216] watching files in: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files
2022-11-21 03:51:51,040 INFO    SenderThread:5188 [sender.py:_start_run_threads():931] run started: 12f5ar7a with start time 1668973910.439759
2022-11-21 03:51:51,040 DEBUG   SenderThread:5188 [sender.py:send():303] send: summary
2022-11-21 03:51:51,041 INFO    SenderThread:5188 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 03:51:51,045 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: check_version
2022-11-21 03:51:51,069 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: check_version
2022-11-21 03:51:51,118 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: run_start
2022-11-21 03:51:51,131 DEBUG   HandlerThread:5188 [system_info.py:__init__():31] System info init
2022-11-21 03:51:51,133 DEBUG   HandlerThread:5188 [system_info.py:__init__():46] System info init done
2022-11-21 03:51:51,134 INFO    HandlerThread:5188 [system_monitor.py:start():150] Starting system monitor
2022-11-21 03:51:51,135 INFO    SystemMonitor:5188 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-21 03:51:51,135 INFO    HandlerThread:5188 [system_monitor.py:probe():168] Collecting system info
2022-11-21 03:51:51,140 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started cpu
2022-11-21 03:51:51,141 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started disk
2022-11-21 03:51:51,142 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started gpu
2022-11-21 03:51:51,153 DEBUG   HandlerThread:5188 [system_info.py:probe():195] Probing system
2022-11-21 03:51:51,153 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started memory
2022-11-21 03:51:51,166 INFO    SystemMonitor:5188 [interfaces.py:start():168] Started network
2022-11-21 03:51:51,167 DEBUG   HandlerThread:5188 [system_info.py:_probe_git():180] Probing git
2022-11-21 03:51:51,238 DEBUG   HandlerThread:5188 [system_info.py:_probe_git():188] Probing git done
2022-11-21 03:51:51,239 DEBUG   HandlerThread:5188 [system_info.py:probe():241] Probing system done
2022-11-21 03:51:51,239 DEBUG   HandlerThread:5188 [system_monitor.py:probe():177] {'os': 'Windows-10-10.0.19041-SP0', 'python': '3.6.8', 'heartbeatAt': '2022-11-20T19:51:51.154780', 'startedAt': '2022-11-20T19:51:50.387759', 'docker': None, 'cuda': None, 'args': ('-dataset', 'TSU', '-mode', 'rgb', '-split_setting', 'CS', '-model', 'PDAN', '-train', 'True', '-num_channel', '512', '-lr', '0.0002', '-kernelsize', '3', '-APtype', 'map', '-epoch', '3', '-batch_size', '1', '-comp_info', 'TSU_CS_RGB_PDAN', '-load_model', './PreTrainedModel/PDAN_TSU_RGB', '-rgb_root', './CuratedExtractedFeatures', '-featurePath', './data/smarthome_CS_32.json', '-outputTrain', "'c:\\Users\\user\\Documents\\GitHub\\ict3104-team09-2022-binder\\Codes\\TSU\\Toyota_Smarthome\\pipline\\testing\\'"), 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/ict3104-team09-2022/ict3104-team09-2022-binder.git', 'commit': 'b1a6090d07147150c39b2fd01382147706e11b60'}, 'email': '68848568+zhenxuan98@users.noreply.github.com', 'root': 'C:/Users/user/Documents/GitHub/ict3104-team09-2022-binder', 'host': 'DESKTOP-JM416HJ', 'username': 'user', 'executable': 'c:\\Users\\user\\AppData\\Local\\Programs\\Python\\Python36\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'total': 953.2561683654785, 'used': 651.8902435302734}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 15.792839050292969}}
2022-11-21 03:51:51,240 INFO    HandlerThread:5188 [system_monitor.py:probe():178] Finished collecting system info
2022-11-21 03:51:51,241 INFO    HandlerThread:5188 [system_monitor.py:probe():181] Publishing system info
2022-11-21 03:51:51,241 DEBUG   HandlerThread:5188 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-21 03:51:51,242 DEBUG   HandlerThread:5188 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-21 03:51:51,305 INFO    HandlerThread:5188 [system_monitor.py:probe():183] Finished publishing system info
2022-11-21 03:51:51,306 DEBUG   SenderThread:5188 [sender.py:send():303] send: files
2022-11-21 03:51:51,308 INFO    SenderThread:5188 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-21 03:51:51,314 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:51:51,315 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:51:51,453 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:51:51,454 INFO    Thread-449:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035120-2joqe5l0\files\config.yaml
2022-11-21 03:51:51,455 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:51:51,590 DEBUG   SenderThread:5188 [sender.py:send():303] send: telemetry
2022-11-21 03:51:52,050 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:52,052 INFO    Thread-497:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\output.log
2022-11-21 03:51:52,055 INFO    Thread-497:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\wandb-summary.json
2022-11-21 03:51:52,056 INFO    Thread-497:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\requirements.txt
2022-11-21 03:51:52,057 INFO    Thread-497:5188 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\wandb-metadata.json
2022-11-21 03:51:52,161 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:52,935 INFO    Thread-502:5188 [upload_job.py:push():143] Uploaded file C:\Users\user\AppData\Local\Temp\tmp26w1i5p6wandb\1a52day6-wandb-metadata.json
2022-11-21 03:51:53,068 INFO    Thread-17 :5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_034831-1xp14b6x\files\output.log
2022-11-21 03:51:53,116 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:54,151 INFO    Thread-497:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\output.log
2022-11-21 03:51:55,566 INFO    Thread-465:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035124-1fetis9a\files\config.yaml
2022-11-21 03:51:55,596 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: pause
2022-11-21 03:51:55,597 INFO    HandlerThread:5188 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-11-21 03:51:55,597 INFO    HandlerThread:5188 [system_monitor.py:finish():160] Stopping system monitor
2022-11-21 03:51:55,598 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-21 03:51:55,610 INFO    HandlerThread:5188 [interfaces.py:finish():173] Joined cpu
2022-11-21 03:51:55,641 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-21 03:51:55,649 INFO    HandlerThread:5188 [interfaces.py:finish():173] Joined disk
2022-11-21 03:51:55,696 INFO    HandlerThread:5188 [interfaces.py:finish():173] Joined gpu
2022-11-21 03:51:55,697 INFO    HandlerThread:5188 [interfaces.py:finish():173] Joined memory
2022-11-21 03:51:55,698 INFO    HandlerThread:5188 [interfaces.py:finish():173] Joined network
2022-11-21 03:51:55,699 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:56,064 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:51:56,065 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:56,081 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:56,175 INFO    Thread-17 :5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_034831-1xp14b6x\files\output.log
2022-11-21 03:51:57,177 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:51:59,955 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:00,381 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:00,388 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:01,219 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:04,184 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:04,546 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:04,556 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:05,490 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:06,781 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:52:06,782 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:52:08,354 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:08,760 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:08,764 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:09,456 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:10,453 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:12,359 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:12,859 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:12,861 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:13,657 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:14,046 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:14,168 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:14,661 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:17,066 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:17,074 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:17,647 INFO    Thread-481:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035146-1zwi5moq\files\config.yaml
2022-11-21 03:52:17,824 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:17,861 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:18,275 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:21,137 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:21,141 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:21,506 INFO    Thread-497:5188 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\user\Documents\GitHub\ict3104-team09-2022-binder\Codes\TSU\Toyota_Smarthome\pipline\wandb\run-20221121_035150-12f5ar7a\files\config.yaml
2022-11-21 03:52:22,056 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:52:22,056 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:22,057 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:52:22,159 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:23,070 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:25,192 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:25,203 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:26,092 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:26,092 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:27,166 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:29,965 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:30,401 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:31,218 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:34,201 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:34,561 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:35,544 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:37,331 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:52:37,336 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:52:38,358 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:38,779 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:39,467 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:40,466 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:42,380 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:42,891 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:43,666 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:44,072 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:44,182 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:44,680 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:47,028 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:47,036 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:47,076 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:47,868 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:47,891 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:48,268 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:51,157 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:51,169 DEBUG   SystemMonitor:5188 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-21 03:52:51,173 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:52,081 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:52,165 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:52,610 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:52:52,611 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:52:53,075 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:55,220 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:56,120 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:56,120 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:57,171 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:52:59,971 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:00,405 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:01,229 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:04,212 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:04,568 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:05,524 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:07,893 DEBUG   HandlerThread:5188 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 03:53:07,894 DEBUG   SenderThread:5188 [sender.py:send_request():317] send_request: stop_status
2022-11-21 03:53:08,366 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:08,802 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:09,468 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:10,478 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:12,399 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
2022-11-21 03:53:12,893 DEBUG   SenderThread:5188 [sender.py:send():303] send: stats
